genome,asset
rattus_norvegicus-ucsc-rn5,small_rna
rattus_norvegicus-ucsc-rn6,small_rna
rhodobacter_sphaeroides_241-ncbi-2005-10-07,small_rna
saccharomyces_cerevisiae-ensembl-ef2,small_rna
saccharomyces_cerevisiae-ensembl-ef3,small_rna
saccharomyces_cerevisiae-ensembl-ef4,small_rna
saccharomyces_cerevisiae-ensembl-r64-1-1,small_rna
saccharomyces_cerevisiae-ncbi-build21,small_rna
saccharomyces_cerevisiae-ncbi-build31,small_rna
saccharomyces_cerevisiae-ucsc-saccer2,small_rna
saccharomyces_cerevisiae-ucsc-saccer3,small_rna
schizosaccharomyces_pombe-ensembl-ef1,small_rna
schizosaccharomyces_pombe-ensembl-ef2,small_rna
sorangium_cellulosum_so_ce_56-ncbi-2007-11-27,small_rna
sorghum_bicolor-ensembl-sbi1,small_rna
staphylococcus_aureus_nctc_8325-ncbi-2006-02-13,small_rna
sus_scrofa-ensembl-sscrofa102,small_rna
sus_scrofa-ensembl-sscrofa9,small_rna
sus_scrofa-ncbi-sscrofa102,small_rna
sus_scrofa-ncbi-sscrofa10,small_rna
sus_scrofa-ncbi-sscrofa92,small_rna
sus_scrofa-ucsc-susscr2,small_rna
sus_scrofa-ucsc-susscr3,small_rna
zea_mays-ensembl-agpv2,small_rna
zea_mays-ensembl-agpv3,small_rna
arabidopsis_thaliana-ensembl-tair10,bowtie1_index
arabidopsis_thaliana-ensembl-tair9,bowtie1_index
arabidopsis_thaliana-ncbi-tair10,bowtie1_index
arabidopsis_thaliana-ncbi-build91,bowtie1_index
bacillus_cereus_atcc_10987-ncbi-2004-02-13,bowtie1_index
bacillus_subtilis_168-ensembl-eb2,bowtie1_index
bos_taurus-ensembl-btau_40,bowtie1_index
bos_taurus-ensembl-umd31,bowtie1_index
bos_taurus-ncbi-btau_42,bowtie1_index
bos_taurus-ncbi-btau_461,bowtie1_index
bos_taurus-ncbi-umd_311,bowtie1_index
bos_taurus-ncbi-umd_31,bowtie1_index
bos_taurus-ucsc-bostau4,bowtie1_index
bos_taurus-ucsc-bostau6,bowtie1_index
bos_taurus-ucsc-bostau7,bowtie1_index
bos_taurus-ucsc-bostau8,bowtie1_index
caenorhabditis_elegans-ensembl-wbcel215,bowtie1_index
caenorhabditis_elegans-ensembl-wbcel235,bowtie1_index
caenorhabditis_elegans-ensembl-ws210,bowtie1_index
caenorhabditis_elegans-ensembl-ws220,bowtie1_index
caenorhabditis_elegans-ncbi-ws190,bowtie1_index
caenorhabditis_elegans-ncbi-ws195,bowtie1_index
caenorhabditis_elegans-ucsc-ce10,bowtie1_index
caenorhabditis_elegans-ucsc-ce6,bowtie1_index
canis_familiaris-ensembl-broadd2,bowtie1_index
canis_familiaris-ensembl-canfam31,bowtie1_index
canis_familiaris-ncbi-build21,bowtie1_index
canis_familiaris-ncbi-build31,bowtie1_index
canis_familiaris-ucsc-canfam2,bowtie1_index
canis_familiaris-ucsc-canfam3,bowtie1_index
danio_rerio-ensembl-grcz10,bowtie1_index
danio_rerio-ensembl-zv9,bowtie1_index
danio_rerio-ncbi-grcz10,bowtie1_index
danio_rerio-ncbi-zv9,bowtie1_index
danio_rerio-ucsc-danrer10,bowtie1_index
danio_rerio-ucsc-danrer7,bowtie1_index
drosophila_melanogaster-ensembl-bdgp525,bowtie1_index
drosophila_melanogaster-ensembl-bdgp5,bowtie1_index
drosophila_melanogaster-ensembl-bdgp6,bowtie1_index
drosophila_melanogaster-ncbi-build41,bowtie1_index
drosophila_melanogaster-ncbi-build53,bowtie1_index
drosophila_melanogaster-ncbi-build541,bowtie1_index
drosophila_melanogaster-ncbi-build5,bowtie1_index
drosophila_melanogaster-ucsc-dm3,bowtie1_index
drosophila_melanogaster-ucsc-dm6,bowtie1_index
enterobacteriophage_lambda-ncbi-1993-04-28,bowtie1_index
equus_caballus-ensembl-equcab2,bowtie1_index
equus_caballus-ncbi-equcab20,bowtie1_index
equus_caballus-ucsc-equcab2,bowtie1_index
escherichia_coli_k_12_dh10b-ensembl-eb1,bowtie1_index
escherichia_coli_k_12_dh10b-ncbi-2008-03-17,bowtie1_index
escherichia_coli_k_12_mg1655-ncbi-2001-10-15,bowtie1_index
gallus_gallus-ensembl-galgal4,bowtie1_index
gallus_gallus-ensembl-washuc2,bowtie1_index
gallus_gallus-ncbi-build21,bowtie1_index
gallus_gallus-ncbi-build31,bowtie1_index
gallus_gallus-ucsc-galgal3,bowtie1_index
gallus_gallus-ucsc-galgal4,bowtie1_index
glycine_max-ensembl-gm01,bowtie1_index
homo_sapiens-ensembl-grch37,bowtie1_index
homo_sapiens-ncbi-grch38,bowtie1_index
homo_sapiens-ncbi-grch38decoy,bowtie1_index
homo_sapiens-ncbi-build363,bowtie1_index
homo_sapiens-ncbi-build371,bowtie1_index
homo_sapiens-ncbi-build372,bowtie1_index
homo_sapiens-ucsc-hg18,bowtie1_index
homo_sapiens-ucsc-hg19,bowtie1_index
homo_sapiens-ucsc-hg38,bowtie1_index
macaca_mulatta-ensembl-mmul_1,bowtie1_index
mus_musculus-ensembl-grcm38,bowtie1_index
mus_musculus-ensembl-ncbim37,bowtie1_index
mus_musculus-ncbi-grcm38,bowtie1_index
mus_musculus-ncbi-build371,bowtie1_index
mus_musculus-ncbi-build372,bowtie1_index
mus_musculus-ucsc-mm10,bowtie1_index
mus_musculus-ucsc-mm9,bowtie1_index
mycobacterium_tuberculosis_h37rv-ensembl-h37rveb1,bowtie1_index
mycobacterium_tuberculosis_h37rv-ncbi-2001-09-07,bowtie1_index
oryza_sativa_japonica-ensembl-irgsp-10,bowtie1_index
oryza_sativa_japonica-ensembl-msu6,bowtie1_index
pan_troglodytes-ensembl-chimp214,bowtie1_index
pan_troglodytes-ensembl-chimp21,bowtie1_index
pan_troglodytes-ncbi-build21,bowtie1_index
pan_troglodytes-ncbi-build31,bowtie1_index
pan_troglodytes-ucsc-pantro2,bowtie1_index
pan_troglodytes-ucsc-pantro3,bowtie1_index
pan_troglodytes-ucsc-pantro4,bowtie1_index
phix-illumina-rta,bowtie1_index
phix-ncbi-1993-04-28,bowtie1_index
pseudomonas_aeruginosa_pao1-ncbi-2000-09-13,bowtie1_index
rattus_norvegicus-ensembl-rgsc34,bowtie1_index
rattus_norvegicus-ensembl-rnor_50,bowtie1_index
rattus_norvegicus-ensembl-rnor_60,bowtie1_index
rattus_norvegicus-ncbi-rgsc_v34,bowtie1_index
rattus_norvegicus-ncbi-rnor_50,bowtie1_index
rattus_norvegicus-ncbi-rnor_60,bowtie1_index
rattus_norvegicus-ucsc-rn4,bowtie1_index
rattus_norvegicus-ucsc-rn5,bowtie1_index
rattus_norvegicus-ucsc-rn6,bowtie1_index
rhodobacter_sphaeroides_241-ncbi-2005-10-07,bowtie1_index
saccharomyces_cerevisiae-ensembl-ef2,bowtie1_index
saccharomyces_cerevisiae-ensembl-ef3,bowtie1_index
saccharomyces_cerevisiae-ensembl-ef4,bowtie1_index
saccharomyces_cerevisiae-ensembl-r64-1-1,bowtie1_index
saccharomyces_cerevisiae-ncbi-build21,bowtie1_index
saccharomyces_cerevisiae-ncbi-build31,bowtie1_index
saccharomyces_cerevisiae-ucsc-saccer2,bowtie1_index
saccharomyces_cerevisiae-ucsc-saccer3,bowtie1_index
schizosaccharomyces_pombe-ensembl-ef1,bowtie1_index
schizosaccharomyces_pombe-ensembl-ef2,bowtie1_index
sorangium_cellulosum_so_ce_56-ncbi-2007-11-27,bowtie1_index
sorghum_bicolor-ensembl-sbi1,bowtie1_index
staphylococcus_aureus_nctc_8325-ncbi-2006-02-13,bowtie1_index
sus_scrofa-ensembl-sscrofa102,bowtie1_index
sus_scrofa-ensembl-sscrofa9,bowtie1_index
sus_scrofa-ncbi-sscrofa102,bowtie1_index
sus_scrofa-ncbi-sscrofa10,bowtie1_index
sus_scrofa-ncbi-sscrofa92,bowtie1_index
sus_scrofa-ucsc-susscr2,bowtie1_index
sus_scrofa-ucsc-susscr3,bowtie1_index
zea_mays-ensembl-agpv2,bowtie1_index
zea_mays-ensembl-agpv3,bowtie1_index
genome,asset
arabidopsis_thaliana-ensembl-tair10,abundant_sequences
arabidopsis_thaliana-ensembl-tair9,abundant_sequences
arabidopsis_thaliana-ncbi-tair10,abundant_sequences
arabidopsis_thaliana-ncbi-build91,abundant_sequences
bacillus_cereus_atcc_10987-ncbi-2004-02-13,abundant_sequences
bacillus_subtilis_168-ensembl-eb2,abundant_sequences
bos_taurus-ensembl-btau_40,abundant_sequences
bos_taurus-ensembl-umd31,abundant_sequences
bos_taurus-ncbi-btau_42,abundant_sequences
bos_taurus-ncbi-btau_461,abundant_sequences
bos_taurus-ncbi-umd_311,abundant_sequences
bos_taurus-ncbi-umd_31,abundant_sequences
bos_taurus-ucsc-bostau4,abundant_sequences
bos_taurus-ucsc-bostau6,abundant_sequences
bos_taurus-ucsc-bostau7,abundant_sequences
bos_taurus-ucsc-bostau8,abundant_sequences
caenorhabditis_elegans-ensembl-wbcel215,abundant_sequences
caenorhabditis_elegans-ensembl-wbcel235,abundant_sequences
caenorhabditis_elegans-ensembl-ws210,abundant_sequences
caenorhabditis_elegans-ensembl-ws220,abundant_sequences
caenorhabditis_elegans-ncbi-ws190,abundant_sequences
caenorhabditis_elegans-ncbi-ws195,abundant_sequences
caenorhabditis_elegans-ucsc-ce10,abundant_sequences
caenorhabditis_elegans-ucsc-ce6,abundant_sequences
canis_familiaris-ensembl-broadd2,abundant_sequences
canis_familiaris-ensembl-canfam31,abundant_sequences
canis_familiaris-ncbi-build21,abundant_sequences
canis_familiaris-ncbi-build31,abundant_sequences
canis_familiaris-ucsc-canfam2,abundant_sequences
canis_familiaris-ucsc-canfam3,abundant_sequences
danio_rerio-ensembl-grcz10,abundant_sequences
danio_rerio-ensembl-zv9,abundant_sequences
danio_rerio-ncbi-grcz10,abundant_sequences
danio_rerio-ncbi-zv9,abundant_sequences
danio_rerio-ucsc-danrer10,abundant_sequences
danio_rerio-ucsc-danrer7,abundant_sequences
drosophila_melanogaster-ensembl-bdgp525,abundant_sequences
drosophila_melanogaster-ensembl-bdgp5,abundant_sequences
drosophila_melanogaster-ensembl-bdgp6,abundant_sequences
drosophila_melanogaster-ncbi-build41,abundant_sequences
drosophila_melanogaster-ncbi-build53,abundant_sequences
drosophila_melanogaster-ncbi-build541,abundant_sequences
drosophila_melanogaster-ncbi-build5,abundant_sequences
drosophila_melanogaster-ucsc-dm3,abundant_sequences
drosophila_melanogaster-ucsc-dm6,abundant_sequences
enterobacteriophage_lambda-ncbi-1993-04-28,abundant_sequences
equus_caballus-ensembl-equcab2,abundant_sequences
equus_caballus-ncbi-equcab20,abundant_sequences
equus_caballus-ucsc-equcab2,abundant_sequences
escherichia_coli_k_12_dh10b-ensembl-eb1,abundant_sequences
escherichia_coli_k_12_dh10b-ncbi-2008-03-17,abundant_sequences
escherichia_coli_k_12_mg1655-ncbi-2001-10-15,abundant_sequences
gallus_gallus-ensembl-galgal4,abundant_sequences
gallus_gallus-ensembl-washuc2,abundant_sequences
gallus_gallus-ncbi-build21,abundant_sequences
gallus_gallus-ncbi-build31,abundant_sequences
gallus_gallus-ucsc-galgal3,abundant_sequences
gallus_gallus-ucsc-galgal4,abundant_sequences
glycine_max-ensembl-gm01,abundant_sequences
homo_sapiens-ensembl-grch37,abundant_sequences
homo_sapiens-ncbi-grch38,abundant_sequences
homo_sapiens-ncbi-grch38decoy,abundant_sequences
homo_sapiens-ncbi-build363,abundant_sequences
homo_sapiens-ncbi-build371,abundant_sequences
homo_sapiens-ncbi-build372,abundant_sequences
homo_sapiens-ucsc-hg18,abundant_sequences
homo_sapiens-ucsc-hg19,abundant_sequences
homo_sapiens-ucsc-hg38,abundant_sequences
macaca_mulatta-ensembl-mmul_1,abundant_sequences
mus_musculus-ensembl-grcm38,abundant_sequences
mus_musculus-ensembl-ncbim37,abundant_sequences
mus_musculus-ncbi-grcm38,abundant_sequences
mus_musculus-ncbi-build371,abundant_sequences
mus_musculus-ncbi-build372,abundant_sequences
mus_musculus-ucsc-mm10,abundant_sequences
mus_musculus-ucsc-mm9,abundant_sequences
mycobacterium_tuberculosis_h37rv-ensembl-h37rveb1,abundant_sequences
mycobacterium_tuberculosis_h37rv-ncbi-2001-09-07,abundant_sequences
oryza_sativa_japonica-ensembl-irgsp-10,abundant_sequences
oryza_sativa_japonica-ensembl-msu6,abundant_sequences
pan_troglodytes-ensembl-chimp214,abundant_sequences
pan_troglodytes-ensembl-chimp21,abundant_sequences
pan_troglodytes-ncbi-build21,abundant_sequences
pan_troglodytes-ncbi-build31,abundant_sequences
pan_troglodytes-ucsc-pantro2,abundant_sequences
pan_troglodytes-ucsc-pantro3,abundant_sequences
pan_troglodytes-ucsc-pantro4,abundant_sequences
phix-illumina-rta,abundant_sequences
phix-ncbi-1993-04-28,abundant_sequences
pseudomonas_aeruginosa_pao1-ncbi-2000-09-13,abundant_sequences
rattus_norvegicus-ensembl-rgsc34,abundant_sequences
rattus_norvegicus-ensembl-rnor_50,abundant_sequences
rattus_norvegicus-ensembl-rnor_60,abundant_sequences
rattus_norvegicus-ncbi-rgsc_v34,abundant_sequences
rattus_norvegicus-ncbi-rnor_50,abundant_sequences
rattus_norvegicus-ncbi-rnor_60,abundant_sequences
rattus_norvegicus-ucsc-rn4,abundant_sequences
rattus_norvegicus-ucsc-rn5,abundant_sequences
rattus_norvegicus-ucsc-rn6,abundant_sequences
rhodobacter_sphaeroides_241-ncbi-2005-10-07,abundant_sequences
saccharomyces_cerevisiae-ensembl-ef2,abundant_sequences
saccharomyces_cerevisiae-ensembl-ef3,abundant_sequences
saccharomyces_cerevisiae-ensembl-ef4,abundant_sequences
saccharomyces_cerevisiae-ensembl-r64-1-1,abundant_sequences
saccharomyces_cerevisiae-ncbi-build21,abundant_sequences
saccharomyces_cerevisiae-ncbi-build31,abundant_sequences
saccharomyces_cerevisiae-ucsc-saccer2,abundant_sequences
saccharomyces_cerevisiae-ucsc-saccer3,abundant_sequences
schizosaccharomyces_pombe-ensembl-ef1,abundant_sequences
schizosaccharomyces_pombe-ensembl-ef2,abundant_sequences
sorangium_cellulosum_so_ce_56-ncbi-2007-11-27,abundant_sequences
sorghum_bicolor-ensembl-sbi1,abundant_sequences
staphylococcus_aureus_nctc_8325-ncbi-2006-02-13,abundant_sequences
sus_scrofa-ensembl-sscrofa102,abundant_sequences
sus_scrofa-ensembl-sscrofa9,abundant_sequences
sus_scrofa-ncbi-sscrofa102,abundant_sequences
sus_scrofa-ncbi-sscrofa10,abundant_sequences
sus_scrofa-ncbi-sscrofa92,abundant_sequences
sus_scrofa-ucsc-susscr2,abundant_sequences
sus_scrofa-ucsc-susscr3,abundant_sequences
zea_mays-ensembl-agpv2,abundant_sequences
zea_mays-ensembl-agpv3,abundant_sequences
